0166.KL,1023.KL,1066.KL,1082.KL,1155.KL,1295.KL,1961.KL,2445.KL,3182.KL,3816.KL,4065.KL,4197.KL,4707.KL,4715.KL,4863.KL,5168.KL,5183.KL,5225.KL,5285.KL,5296.KL,5347.KL,5681.KL,5819.KL,6012.KL,6033.KL,6888.KL,6947.KL,7113.KL,7277.KL,8869.KL
2.4700000286102295,5.119999885559082,5.452112674713135,18.5,8.600000381469727,4.25,3.7699999809265137,20.799999237060547,4.429999828338623,6.860000133514404,16.1200008392334,2.119999885559082,131.6999969482422,2.759999990463257,5.480000019073486,1.6399999856948853,8.390000343322754,5.889999866485596,4.159999847412109,1.9299999475479126,8.180000305175781,20.700000762939453,20.520000457763672,3.509999990463257,16.5,2.6500000953674316,3.4600000381469727,0.5950000286102295,1.940000057220459,3.990000009536743
2.5,5.230000019073486,5.510528087615967,18.600000381469727,8.680000305175781,4.269999980926514,3.75,20.5,4.489999771118164,7.019999980926514,16.15999984741211,2.1500000953674316,130.6999969482422,2.7699999809265137,5.449999809265137,1.6699999570846558,8.390000343322754,5.849999904632568,4.039999961853027,2.0199999809265137,8.279999732971191,21.719999313354492,20.6200008392334,3.690000057220459,16.559999465942383,2.690000057220459,3.549999952316284,0.6200000047683716,1.9800000190734863,4.0
2.559999942779541,5.260000228881836,5.549471855163574,18.579999923706055,8.699999809265137,4.25,3.8399999141693115,20.700000762939453,4.519999980926514,7.0,16.079999923706055,2.200000047683716,129.89999389648438,2.7899999618530273,5.460000038146973,1.7200000286102295,8.649999618530273,5.849999904632568,4.199999809265137,1.9900000095367432,8.319999694824219,21.239999771118164,20.700000762939453,3.6600000858306885,16.6200008392334,2.7200000286102295,3.509999990463257,0.6399999856948853,2.0,4.300000190734863
2.569999933242798,5.260000228881836,5.529999732971191,18.540000915527344,8.670000076293945,4.25,3.7899999618530273,20.700000762939453,4.510000228881836,7.039999961853027,16.0,2.180000066757202,130.5,2.7799999713897705,5.449999809265137,1.7999999523162842,8.640000343322754,5.809999942779541,4.170000076293945,2.0299999713897705,8.329999923706055,20.8799991607666,20.799999237060547,3.619999885559082,16.360000610351562,2.7200000286102295,3.509999990463257,0.675000011920929,2.0299999713897705,4.400000095367432
2.569999933242798,5.25,5.519999980926514,18.600000381469727,8.649999618530273,4.260000228881836,3.75,20.399999618530273,4.489999771118164,7.039999961853027,16.0,2.180000066757202,130.89999389648438,2.759999990463257,5.179999828338623,1.690000057220459,8.569999694824219,5.760000228881836,4.039999961853027,1.9900000095367432,8.119999885559082,20.219999313354492,20.600000381469727,3.5299999713897705,16.459999084472656,2.6500000953674316,3.450000047683716,0.6449999809265137,1.9600000381469727,4.349999904632568
2.4700000286102295,5.289999961853027,5.5,18.5,8.4399995803833,4.199999809265137,3.680000066757202,19.799999237060547,4.420000076293945,7.0,15.960000038146973,2.130000114440918,129.5,2.690000057220459,5.239999771118164,1.6699999570846558,8.59000015258789,5.650000095367432,4.019999980926514,1.9700000286102295,8.050000190734863,20.399999618530273,20.399999618530273,3.430000066757202,16.100000381469727,2.5799999237060547,3.4000000953674316,0.625,1.899999976158142,4.190000057220459
2.369999885559082,5.300000190734863,5.46999979019165,18.399999618530273,8.510000228881836,4.21999979019165,3.680000066757202,20.100000381469727,4.349999904632568,6.989999771118164,15.9399995803833,2.119999885559082,130.0,2.609999895095825,5.199999809265137,1.7300000190734863,8.550000190734863,5.539999961853027,3.930000066757202,1.899999976158142,8.039999961853027,20.299999237060547,20.399999618530273,3.4100000858306885,16.100000381469727,2.4600000381469727,3.319999933242798,0.6349999904632568,1.840000033378601,4.119999885559082
2.3399999141693115,5.300000190734863,5.489999771118164,18.34000015258789,8.470000267028809,4.170000076293945,3.6600000858306885,20.020000457763672,4.260000228881836,7.0,15.699999809265137,2.1500000953674316,129.8000030517578,2.5799999237060547,5.199999809265137,1.840000033378601,8.449999809265137,5.599999904632568,3.940000057220459,1.909999966621399,8.069999694824219,19.899999618530273,20.459999084472656,3.2899999618530273,16.139999389648438,2.359999895095825,3.200000047683716,0.6899999976158142,1.7599999904632568,4.190000057220459
2.3499999046325684,5.300000190734863,5.480000019073486,18.399999618530273,8.449999809265137,4.199999809265137,3.7200000286102295,20.360000610351562,4.320000171661377,7.0,15.84000015258789,2.1600000858306885,131.0,2.5899999141693115,5.289999961853027,1.8799999952316284,8.550000190734863,5.71999979019165,4.03000020980835,1.9600000381469727,8.029999732971191,20.139999389648438,20.5,3.359999895095825,16.3799991607666,2.4100000858306885,3.25,0.6899999976158142,1.7599999904632568,4.179999828338623
